season,week,awayTeam,homeTeam,awayPoints,homePoints,Winner,game_date,day_of_week_name,Month
2023,4,NC State,Virginia,24,21,NC State,2023-09-22,Friday,9
2023,4,Air Force,San José State,45,20,Air Force,2023-09-22,Friday,9
2023,4,Boise State,San Diego State,34,31,Boise State,2023-09-22,Friday,9
2023,4,Sacred Heart,St. Francis (PA),37,34,Sacred Heart,2023-09-23,Saturday,9
2023,4,Oklahoma,Cincinnati,20,6,Oklahoma,2023-09-23,Saturday,9
2023,4,Rutgers,Michigan,7,31,Michigan,2023-09-23,Saturday,9
2023,4,Florida State,Clemson,31,24,Florida State,2023-09-23,Saturday,9
2023,4,Salve Regina,MIT,34,7,Salve Regina,2023-09-23,Saturday,9
2023,4,Butler,Stetson,28,18,Butler,2023-09-23,Saturday,9
2023,4,Bryant,Princeton,16,13,Bryant,2023-09-23,Saturday,9
2023,4,Cornell,Yale,23,21,Cornell,2023-09-23,Saturday,9
2023,4,West Chester,Millersville,14,23,Millersville,2023-09-23,Saturday,9
2023,4,Concord University,Wheeling,27,44,Wheeling,2023-09-23,Saturday,9
2023,4,Auburn,Texas A&M,10,27,Texas A&M,2023-09-23,Saturday,9
2023,4,Alma,Wittenberg,48,28,Alma,2023-09-23,Saturday,9
2023,4,Kentucky,Vanderbilt,45,28,Kentucky,2023-09-23,Saturday,9
2023,4,Curry College,Utica,7,31,Utica,2023-09-23,Saturday,9
2023,4,Greensboro College,Belhaven,0,34,Belhaven,2023-09-23,Saturday,9
2023,4,Fairmont State,Notre Dame College,17,14,Fairmont State,2023-09-23,Saturday,9
2023,4,Lycoming,Brockport,3,59,Brockport,2023-09-23,Saturday,9
2023,4,William Jewell,Davenport,27,55,Davenport,2023-09-23,Saturday,9
2023,4,SMU,TCU,17,34,TCU,2023-09-23,Saturday,9
2023,4,Kutztown University,Shepherd,20,3,Kutztown University,2023-09-23,Saturday,9
2023,4,Northwestern (MN),Hope College,17,54,Hope College,2023-09-23,Saturday,9
2023,4,FDU-Florham,Albright,14,6,FDU-Florham,2023-09-23,Saturday,9
2023,4,Virginia Tech,Marshall,17,24,Marshall,2023-09-23,Saturday,9
2023,4,Westfield State,Framingham State,8,9,Framingham State,2023-09-23,Saturday,9
2023,4,SUNY Maritime,Merchant Marine Academy,19,36,Merchant Marine Academy,2023-09-23,Saturday,9
2023,4,Army,Syracuse,16,29,Syracuse,2023-09-23,Saturday,9
2023,4,PennWest California,Edinboro University,31,10,PennWest California,2023-09-23,Saturday,9
2023,4,Thomas More College,Walsh,26,10,Thomas More College,2023-09-23,Saturday,9
2023,4,Western Kentucky,Troy,24,27,Troy,2023-09-23,Saturday,9
2023,4,Worcester St,UMass Dartmouth,0,59,UMass Dartmouth,2023-09-23,Saturday,9
2023,4,Bentley,Southern Connecticut State,13,6,Bentley,2023-09-23,Saturday,9
2023,4,Denison University,Hiram College,55,24,Denison University,2023-09-23,Saturday,9
2023,4,Tulsa,Northern Illinois,22,14,Tulsa,2023-09-23,Saturday,9
2023,4,Wisconsin-Stevens Pt,Albion,7,30,Albion,2023-09-23,Saturday,9
2023,4,Georgetown,Columbia,0,30,Columbia,2023-09-23,Saturday,9
2023,4,Trinity (CT),Colby College,48,7,Trinity (CT),2023-09-23,Saturday,9
2023,4,St. Augustine's,Bowie State,7,10,Bowie State,2023-09-23,Saturday,9
2023,4,Lincoln (MO),Northwest Missouri St,0,59,Northwest Missouri St,2023-09-23,Saturday,9
2023,4,Lindenwood,Illinois State,17,48,Illinois State,2023-09-23,Saturday,9
2023,4,UNC Pembroke,West Liberty,37,19,UNC Pembroke,2023-09-23,Saturday,9
2023,4,Montclair State,Union (NY),7,43,Union (NY),2023-09-23,Saturday,9
2023,4,Western New England,Susquehanna,18,26,Susquehanna,2023-09-23,Saturday,9
2023,4,Lake Erie,Northwood (MI),14,68,Northwood (MI),2023-09-23,Saturday,9
2023,4,Minnesota Morris,Lawrence University,38,22,Minnesota Morris,2023-09-23,Saturday,9
2023,4,Wilson,Mars Hill,14,16,Mars Hill,2023-09-23,Saturday,9
2023,4,Berry College,Centre College Kentucky,49,16,Berry College,2023-09-23,Saturday,9
2023,4,Allen,Central State (OH),34,28,Allen,2023-09-23,Saturday,9
2023,4,Frostburg State,Alderson-Broaddus,0,0,Tie,2023-09-23,Saturday,9
2023,4,Alfred University,Catholic,9,6,Alfred University,2023-09-23,Saturday,9
2023,4,Bloomsburg,Shippensburg,0,7,Shippensburg,2023-09-23,Saturday,9
2023,4,Huntingdon College (AL),Lagrange College,41,6,Huntingdon College (AL),2023-09-23,Saturday,9
2023,4,Indiana-Pennsylvania,Mercyhurst,30,13,Indiana-Pennsylvania,2023-09-23,Saturday,9
2023,4,Eastern University,Lebanon Valley,7,45,Lebanon Valley,2023-09-23,Saturday,9
2023,4,West Virginia Wesleyan,University Of Charleston (WV),16,76,University Of Charleston (WV),2023-09-23,Saturday,9
2023,4,Westminster (PA),Waynesburg,31,20,Westminster (PA),2023-09-23,Saturday,9
2023,4,Stonehill,Fordham,0,44,Fordham,2023-09-23,Saturday,9
2023,4,Hilbert College,Alfred State,7,48,Alfred State,2023-09-23,Saturday,9
2023,4,Bethany (WV),Allegheny,20,31,Allegheny,2023-09-23,Saturday,9
2023,4,East Stroudsburg University,Lock Haven University,35,21,East Stroudsburg University,2023-09-23,Saturday,9
2023,4,Reading,Misericordia,15,35,Misericordia,2023-09-23,Saturday,9
2023,4,Fort Hays State,Missouri Western,7,28,Missouri Western,2023-09-23,Saturday,9
2023,4,Clarion,Gannon,20,27,Gannon,2023-09-23,Saturday,9
2023,4,University of Rochester (NY),Biddeford,29,27,University of Rochester (NY),2023-09-23,Saturday,9
2023,4,Fort Valley State,Kentucky State,31,9,Fort Valley State,2023-09-23,Saturday,9
2023,4,Wingate,Emory & Henry College,31,10,Wingate,2023-09-23,Saturday,9
2023,4,Hamilton,Amherst,14,17,Amherst,2023-09-23,Saturday,9
2023,4,Middlebury,Wesleyan University (CT),21,24,Wesleyan University (CT),2023-09-23,Saturday,9
2023,4,Lenoir-Rhyne,Carson-Newman College,24,7,Lenoir-Rhyne,2023-09-23,Saturday,9
2023,4,Kings College (PA),Delaware Valley,0,28,Delaware Valley,2023-09-23,Saturday,9
2023,4,Fitchburg State,Mass Maritime,3,21,Mass Maritime,2023-09-23,Saturday,9
2023,4,Austin,Crown College,34,23,Austin,2023-09-23,Saturday,9
2023,4,Williams,Bowdoin,0,20,Bowdoin,2023-09-23,Saturday,9
2023,4,Ohio Wesleyan,Depauw,7,28,Depauw,2023-09-23,Saturday,9
2023,4,Kenyon,Wooster,21,70,Wooster,2023-09-23,Saturday,9
2023,4,Truman State,Wayne State (MI),41,7,Truman State,2023-09-23,Saturday,9
2023,4,Adrian,Greenville,35,38,Greenville,2023-09-23,Saturday,9
2023,4,Marist,Valparaiso,36,30,Marist,2023-09-23,Saturday,9
2023,4,Mercer,Furman,14,38,Furman,2023-09-23,Saturday,9
2023,4,Southern Virginia,Methodist,21,27,Methodist,2023-09-23,Saturday,9
2023,4,Thiel,Washington & Jefferson,14,56,Washington & Jefferson,2023-09-23,Saturday,9
2023,4,Otterbein,Marietta,0,50,Marietta,2023-09-23,Saturday,9
2023,4,Trine University,Hanover College,14,38,Hanover College,2023-09-23,Saturday,9
2023,4,Western Michigan,Toledo,31,49,Toledo,2023-09-23,Saturday,9
2023,4,Wofford,VMI,14,17,VMI,2023-09-23,Saturday,9
2023,4,Lehigh,Dartmouth,17,34,Dartmouth,2023-09-23,Saturday,9
2023,4,John Carroll University,Heidelberg,34,7,John Carroll University,2023-09-23,Saturday,9
2023,4,Baldwin Wallace,Ohio Northern,31,21,Baldwin Wallace,2023-09-23,Saturday,9
2023,4,Muskingum University,University of Mount Union,7,74,University of Mount Union,2023-09-23,Saturday,9
2023,4,Concordia Moorhead,St. Scholastica,49,16,Concordia Moorhead,2023-09-23,Saturday,9
2023,4,Concordia University St Paul,Minnesota State Mankato,10,42,Minnesota State Mankato,2023-09-23,Saturday,9
2023,4,Worcester Polytechnic Institute,Norwich,38,17,Worcester Polytechnic Institute,2023-09-23,Saturday,9
2023,4,Augsburg,Gustavus Adolphus,33,31,Augsburg,2023-09-23,Saturday,9
2023,4,Macalester,St. Olaf,13,38,St. Olaf,2023-09-23,Saturday,9
2023,4,Birmingham-Southern,Southwestern University,20,43,Southwestern University,2023-09-23,Saturday,9
2023,4,Northern Michigan,Quincy,27,45,Quincy,2023-09-23,Saturday,9
2023,4,Wisconsin-Lutheran,Concordia-Wisconsin,0,41,Concordia-Wisconsin,2023-09-23,Saturday,9
2023,4,Bethel (MN),Saint John's (MN),7,27,Saint John's (MN),2023-09-23,Saturday,9
2023,4,Limestone,UVA Wise,38,17,Limestone,2023-09-23,Saturday,9
2023,4,Western Colorado,Chadron St,35,17,Western Colorado,2023-09-23,Saturday,9
2023,4,Nebraska Wesleyan,Coe College,6,56,Coe College,2023-09-23,Saturday,9
2023,4,Rhode Island,Villanova,9,35,Villanova,2023-09-23,Saturday,9
2023,4,SUNY Morrisville,Moravian,20,19,SUNY Morrisville,2023-09-23,Saturday,9
2023,4,Northern State,Winona State,16,39,Winona State,2023-09-23,Saturday,9
2023,4,Westminster College (MO),LYONCOLL,7,30,LYONCOLL,2023-09-23,Saturday,9
2023,4,Lakeland,Rockford,41,20,Lakeland,2023-09-23,Saturday,9
2023,4,Central Oklahoma,Emporia State University,27,38,Emporia State University,2023-09-23,Saturday,9
2023,4,Castleton,St. Lawrence,0,28,St. Lawrence,2023-09-23,Saturday,9
2023,4,Colgate,Holy Cross,7,47,Holy Cross,2023-09-23,Saturday,9
2023,4,Lane College,Tuskegee,22,28,Tuskegee,2023-09-23,Saturday,9
2023,4,Georgia Southern,Ball State,40,3,Georgia Southern,2023-09-23,Saturday,9
2023,4,Millikin,North Park,0,38,North Park,2023-09-23,Saturday,9
2023,4,Morehouse College,Edward Waters,13,44,Edward Waters,2023-09-23,Saturday,9
2023,4,Carthage,Washington University (St. Louis),7,38,Washington University (St. Louis),2023-09-23,Saturday,9
2023,4,South Dakota Mines,New Mexico Highlands,42,7,South Dakota Mines,2023-09-23,Saturday,9
2023,4,Concordia University Chicago,Benedictine University,14,48,Benedictine University,2023-09-23,Saturday,9
2023,4,Central Missouri,Washburn,58,28,Central Missouri,2023-09-23,Saturday,9
2023,4,Hamline University,Carleton,27,31,Carleton,2023-09-23,Saturday,9
2023,4,Illinois Wesleyan,Carroll University (WI),23,70,Carroll University (WI),2023-09-23,Saturday,9
2023,4,St. Norbert,Eureka College,17,21,Eureka College,2023-09-23,Saturday,9
2023,4,Minot State,Sioux Falls,0,7,Sioux Falls,2023-09-23,Saturday,9
2023,4,Loras College,Dubuque,23,35,Dubuque,2023-09-23,Saturday,9
2023,4,Oberlin,Wabash College,6,59,Wabash College,2023-09-23,Saturday,9
2023,4,Michigan Tech,Upper Iowa University,34,31,Michigan Tech,2023-09-23,Saturday,9
2023,4,Minnesota State Moorhead,Augustana University (SD),27,31,Augustana University (SD),2023-09-23,Saturday,9
2023,4,Central College,Luther,41,16,Central College,2023-09-23,Saturday,9
2023,4,Wartburg,Simpson College (IA),63,0,Wartburg,2023-09-23,Saturday,9
2023,4,Morehead State,St. Thomas (MN),28,35,St. Thomas (MN),2023-09-23,Saturday,9
2023,4,Indianapolis,Saginaw Valley State,35,10,Indianapolis,2023-09-23,Saturday,9
2023,4,Minnesota Duluth,Southwest Minnesota State,33,0,Minnesota Duluth,2023-09-23,Saturday,9
2023,4,Charleston Southern,Western Carolina,21,77,Western Carolina,2023-09-23,Saturday,9
2023,4,Juniata College,Shenandoah,7,48,Shenandoah,2023-09-23,Saturday,9
2023,4,Chattanooga,Samford,47,24,Chattanooga,2023-09-23,Saturday,9
2023,4,Benedict College,Chowan,31,3,Benedict College,2023-09-23,Saturday,9
2023,4,Virginia University Of Lynchburg,Robert Morris,0,46,Robert Morris,2023-09-23,Saturday,9
2023,4,Southwestern Oklahoma State,Southern Nazarene,7,41,Southern Nazarene,2023-09-23,Saturday,9
2023,4,Slippery Rock,Seton Hill,35,14,Slippery Rock,2023-09-23,Saturday,9
2023,4,McNeese,Eastern Illinois,28,31,Eastern Illinois,2023-09-23,Saturday,9
2023,4,Nebraska-Kearney,Pittsburg St,14,33,Pittsburg St,2023-09-23,Saturday,9
2023,4,Black Hills State,Colorado Mesa,25,23,Black Hills State,2023-09-23,Saturday,9
2023,4,Texas Southern,Grambling,23,35,Grambling,2023-09-23,Saturday,9
2023,4,Mississippi Valley State,North Carolina Central,3,45,North Carolina Central,2023-09-23,Saturday,9
2023,4,Hartwick,Nichols College,3,52,Nichols College,2023-09-23,Saturday,9
2023,4,Northeastern State,Missouri Southern State,0,42,Missouri Southern State,2023-09-23,Saturday,9
2023,4,Bemidji State,University of Mary,41,10,Bemidji State,2023-09-23,Saturday,9
2023,4,North Central College,Elmhurst,59,6,North Central College,2023-09-23,Saturday,9
2023,4,Hendrix College,Millsaps,53,42,Hendrix College,2023-09-23,Saturday,9
2023,4,Savannah St,Albany State GA,12,15,Albany State GA,2023-09-23,Saturday,9
2023,4,Utah Tech,Missouri State,14,59,Missouri State,2023-09-23,Saturday,9
2023,4,Pennsylvania,Bucknell,37,21,Pennsylvania,2023-09-23,Saturday,9
2023,4,Anna Maria College,Husson,49,50,Husson,2023-09-23,Saturday,9
2023,4,UCLA,Utah,7,14,Utah,2023-09-23,Saturday,9
2023,4,Coast Guard,Springfield,14,63,Springfield,2023-09-23,Saturday,9
2023,4,Colorado,Oregon,6,42,Oregon,2023-09-23,Saturday,9
2023,4,Maryland,Michigan State,31,9,Maryland,2023-09-23,Saturday,9
2023,4,Richmond,Stony Brook,20,19,Richmond,2023-09-23,Saturday,9
2023,4,East Texas A&M,Old Dominion,9,10,Old Dominion,2023-09-23,Saturday,9
2023,4,Miami,Temple,41,7,Miami,2023-09-23,Saturday,9
2023,4,New Mexico,Massachusetts,34,31,New Mexico,2023-09-23,Saturday,9
2023,4,Duke,UConn,41,7,Duke,2023-09-23,Saturday,9
2023,4,Boston College,Louisville,28,56,Louisville,2023-09-23,Saturday,9
2023,4,Maine,William & Mary,3,28,William & Mary,2023-09-23,Saturday,9
2023,4,Monmouth,Lafayette,20,28,Lafayette,2023-09-23,Saturday,9
2023,4,Ohio,Bowling Green,38,7,Ohio,2023-09-23,Saturday,9
2023,4,Delaware State,Miami (OH),20,62,Miami (OH),2023-09-23,Saturday,9
2023,4,BYU,Kansas,27,38,Kansas,2023-09-23,Saturday,9
2023,4,Ole Miss,Alabama,10,24,Alabama,2023-09-23,Saturday,9
2023,4,Louisiana Tech,Nebraska,14,28,Nebraska,2023-09-23,Saturday,9
2023,4,Texas Tech,West Virginia,13,20,West Virginia,2023-09-23,Saturday,9
2023,4,Florida Atlantic,Illinois,17,23,Illinois,2023-09-23,Saturday,9
2023,4,UTSA,Tennessee,14,45,Tennessee,2023-09-23,Saturday,9
2023,4,Ashland,Tiffin,30,55,Tiffin,2023-09-23,Saturday,9
2023,4,Oklahoma State,Iowa State,27,34,Iowa State,2023-09-23,Saturday,9
2023,4,Norfolk State,Towson,21,14,Norfolk State,2023-09-23,Saturday,9
2023,4,Findlay,Hillsdale,31,21,Findlay,2023-09-23,Saturday,9
2023,4,California Lutheran University,Claremont-Mudd-Scripps College,28,49,Claremont-Mudd-Scripps College,2023-09-23,Saturday,9
2023,4,Montana,Northern Arizona,14,28,Northern Arizona,2023-09-23,Saturday,9
2023,4,Sacramento State,Idaho,27,36,Idaho,2023-09-23,Saturday,9
2023,4,Cal Poly,Portland State,21,59,Portland State,2023-09-23,Saturday,9
2023,4,Colorado School Of Mines,CSU Pueblo,55,14,Colorado School Of Mines,2023-09-23,Saturday,9
2023,4,Wilkes,St John Fisher University,20,29,St John Fisher University,2023-09-23,Saturday,9
2023,4,Merrimack,Wagner,27,30,Wagner,2023-09-23,Saturday,9
2023,4,Rice,South Florida,29,42,South Florida,2023-09-23,Saturday,9
2023,4,Western Connecticut St,Bridgewater State,28,35,Bridgewater State,2023-09-23,Saturday,9
2023,4,Pace,American International,24,14,Pace,2023-09-23,Saturday,9
2023,4,Catawba,Greeneville,21,35,Greeneville,2023-09-23,Saturday,9
2023,4,Central Washington,Western Oregon,17,7,Central Washington,2023-09-23,Saturday,9
2023,4,Post University,St. Anselm,21,42,St. Anselm,2023-09-23,Saturday,9
2023,4,Central Michigan,South Alabama,34,30,Central Michigan,2023-09-23,Saturday,9
2023,4,Eastern Michigan,Jacksonville State,0,21,Jacksonville State,2023-09-23,Saturday,9
2023,4,Rhodes College,Trinity University TX,14,63,Trinity University TX,2023-09-23,Saturday,9
2023,4,Clark Atlanta,Miles College,14,55,Miles College,2023-09-23,Saturday,9
2023,4,Dayton,San Diego,25,40,San Diego,2023-09-23,Saturday,9
2023,4,Maryville College (TN),Brevard College,35,37,Brevard College,2023-09-23,Saturday,9
2023,4,Dean College,Rensselaer,0,63,Rensselaer,2023-09-23,Saturday,9
2023,4,Livingstone,Virginia St,0,33,Virginia St,2023-09-23,Saturday,9
2023,4,Southeast Missouri State,Eastern Kentucky,38,41,Eastern Kentucky,2023-09-23,Saturday,9
2023,4,Keystone,Hobart College,10,43,Hobart College,2023-09-23,Saturday,9
2023,4,West Georgia,West Florida,21,49,West Florida,2023-09-23,Saturday,9
2023,4,Newberry,ERSKINE,24,17,Newberry,2023-09-23,Saturday,9
2023,4,Northern Colorado,Idaho State,21,35,Idaho State,2023-09-23,Saturday,9
2023,4,New Hampshire,Delaware,25,29,Delaware,2023-09-23,Saturday,9
2023,4,New Haven,Franklin Pierce,41,14,New Haven,2023-09-23,Saturday,9
2023,4,The Citadel,South Carolina State,10,31,South Carolina State,2023-09-23,Saturday,9
2023,4,Fayetteville State,Virginia Union,10,7,Fayetteville State,2023-09-23,Saturday,9
2023,4,Elon,Campbell,28,24,Elon,2023-09-23,Saturday,9
2023,4,UAlbany,Morgan State,23,17,UAlbany,2023-09-23,Saturday,9
2023,4,Bluefield State,Winston-Salem,0,30,Winston-Salem,2023-09-23,Saturday,9
2023,4,Gardner-Webb,East Carolina,0,44,East Carolina,2023-09-23,Saturday,9
2023,4,Glenville State,West Virginia State,21,31,West Virginia State,2023-09-23,Saturday,9
2023,4,Alabama State,Florida A&M,10,23,Florida A&M,2023-09-23,Saturday,9
2023,4,Bates,Tufts,16,44,Tufts,2023-09-23,Saturday,9
2023,4,Liberty,Florida International,38,6,Liberty,2023-09-23,Saturday,9
2023,4,Georgia Tech,Wake Forest,30,16,Georgia Tech,2023-09-23,Saturday,9
2023,4,Shorter,Delta State,20,56,Delta State,2023-09-23,Saturday,9
2023,4,Ouachita Baptist,Arkansas-Monticello,45,25,Ouachita Baptist,2023-09-23,Saturday,9
2023,4,Southwest Baptist,Tarleton State,13,27,Tarleton State,2023-09-23,Saturday,9
2023,4,North Greenville,Valdosta State,3,28,Valdosta State,2023-09-23,Saturday,9
2023,4,Bethune-Cookman,Jackson State,16,22,Jackson State,2023-09-23,Saturday,9
2023,4,Austin Peay,Stephen F. Austin,22,20,Austin Peay,2023-09-23,Saturday,9
2023,4,Arkansas Tech,Southern Arkansas,3,49,Southern Arkansas,2023-09-23,Saturday,9
2023,4,West Texas A&M,UT Permian Basin,40,41,UT Permian Basin,2023-09-23,Saturday,9
2023,4,Northwestern Oklahoma State,Southeastern Oklahoma State,2,41,Southeastern Oklahoma State,2023-09-23,Saturday,9
2023,4,Oklahoma Baptist,East Central (OK),23,15,Oklahoma Baptist,2023-09-23,Saturday,9
2023,4,Harding University,Henderson State,27,16,Harding University,2023-09-23,Saturday,9
2023,4,McMurry,Mary Hardin-Baylor,9,50,Mary Hardin-Baylor,2023-09-23,Saturday,9
2023,4,Prairie View A&M,Alcorn State,23,20,Prairie View A&M,2023-09-23,Saturday,9
2023,4,Capital,Wilmington (OH),24,49,Wilmington (OH),2023-09-23,Saturday,9
2023,4,North American University,Incarnate Word,3,63,Incarnate Word,2023-09-23,Saturday,9
2023,4,Charlotte,Florida,7,22,Florida,2023-09-23,Saturday,9
2023,4,Oregon State,Washington State,35,38,Washington State,2023-09-23,Saturday,9
2023,4,Sam Houston,Houston,7,38,Houston,2023-09-23,Saturday,9
2023,4,Mississippi College,West Alabama,7,10,West Alabama,2023-09-23,Saturday,9
2023,4,Geneva,Case Western Reserve,7,42,Case Western Reserve,2023-09-23,Saturday,9
2023,4,Johnson C Smith,Lincoln (PA),27,20,Johnson C Smith,2023-09-23,Saturday,9
2023,4,Ohio Dominican,Kentucky Wesleyan,10,13,Kentucky Wesleyan,2023-09-23,Saturday,9
2023,4,Augustana (IL),Wheaton,34,41,Wheaton,2023-09-23,Saturday,9
2023,4,Colorado State,Middle Tennessee,31,23,Colorado State,2023-09-23,Saturday,9
2023,4,Laurinburg,Davidson,6,84,Davidson,2023-09-23,Saturday,9
2023,4,Lincoln (CA),Lamar,0,38,Lamar,2023-09-23,Saturday,9
2023,4,Kennesaw State,Tennessee Tech,7,17,Tennessee Tech,2023-09-23,Saturday,9
2023,4,Houston Christian,SE Louisiana,34,19,Houston Christian,2023-09-23,Saturday,9
2023,4,Wayne State (NE),Missouri S&T,38,35,Wayne State (NE),2023-09-23,Saturday,9
2023,4,Western New Mexico,Angelo State,9,62,Angelo State,2023-09-23,Saturday,9
2023,4,Carnegie Mellon,Grove City College,14,21,Grove City College,2023-09-23,Saturday,9
2023,4,App State,Wyoming,19,22,Wyoming,2023-09-23,Saturday,9
2023,4,Arkansas,LSU,31,34,LSU,2023-09-23,Saturday,9
2023,4,UT Martin,North Alabama,37,21,UT Martin,2023-09-23,Saturday,9
2023,4,Nicholls,Tulane,7,36,Tulane,2023-09-23,Saturday,9
2023,4,Arizona,Stanford,21,20,Arizona,2023-09-23,Saturday,9
2023,4,Southern Miss,Arkansas State,37,44,Arkansas State,2023-09-23,Saturday,9
2023,4,Nevada,Texas State,24,35,Texas State,2023-09-23,Saturday,9
2023,4,Abilene Christian,Central Arkansas,17,52,Central Arkansas,2023-09-23,Saturday,9
2023,4,Iowa,Penn State,0,31,Penn State,2023-09-23,Saturday,9
2023,4,Memphis,Missouri,27,34,Missouri,2023-09-23,Saturday,9
2023,4,Mississippi State,South Carolina,30,37,South Carolina,2023-09-23,Saturday,9
2023,4,Buffalo,Louisiana,38,45,Louisiana,2023-09-23,Saturday,9
2023,4,Akron,Indiana,27,29,Indiana,2023-09-23,Saturday,9
2023,4,Ohio State,Notre Dame,17,14,Ohio State,2023-09-23,Saturday,9
2023,4,Minnesota,Northwestern,34,37,Northwestern,2023-09-23,Saturday,9
2023,4,UAB,Georgia,21,49,Georgia,2023-09-23,Saturday,9
2023,4,Texas,Baylor,38,6,Texas,2023-09-23,Saturday,9
2023,4,Eastern New Mexico,Midwestern State,31,34,Midwestern State,2023-09-23,Saturday,9
2023,4,Fort Lewis,Adams State,24,25,Adams State,2023-09-23,Saturday,9
2023,4,Montana State,Weber State,40,0,Montana State,2023-09-23,Saturday,9
2023,4,James Madison,Utah State,45,38,James Madison,2023-09-23,Saturday,9
2023,4,Western Illinois,Southern Utah,17,37,Southern Utah,2023-09-23,Saturday,9
2023,4,North Carolina,Pittsburgh,41,24,North Carolina,2023-09-23,Saturday,9
2023,4,UCF,Kansas State,31,44,Kansas State,2023-09-23,Saturday,9
2023,4,UNLV,UTEP,45,28,UNLV,2023-09-23,Saturday,9
2023,4,Eastern Washington,UC Davis,27,24,Eastern Washington,2023-09-23,Saturday,9
2023,4,Redlands,Chapman,38,21,Redlands,2023-09-23,Saturday,9
2023,4,La Verne,Pomona Pitzer,7,34,Pomona Pitzer,2023-09-23,Saturday,9
2023,4,Kent State,Fresno State,10,53,Fresno State,2023-09-23,Saturday,9
2023,4,California,Washington,32,59,Washington,2023-09-23,Saturday,9
2023,4,USC,Arizona State,42,28,USC,2023-09-23,Saturday,9
2023,4,New Mexico State,Hawai'i,17,20,Hawai'i,2023-09-23,Saturday,9
2023,4,Widener,Stevenson,7,49,Stevenson,2023-09-24,Sunday,9
2023,4,Shaw,Elizabeth City State,20,17,Shaw,2023-09-24,Sunday,9
2023,4,Washington and Lee,Apprentice School,28,9,Washington and Lee,2023-09-24,Sunday,9
2023,5,Temple,Tulsa,26,48,Tulsa,2023-09-28,Thursday,9
2023,5,Middle Tennessee,Western Kentucky,10,31,Western Kentucky,2023-09-28,Thursday,9
2023,5,Jacksonville State,Sam Houston,35,28,Jacksonville State,2023-09-28,Thursday,9
2023,5,Dean College,Husson,17,75,Husson,2023-09-29,Friday,9
2023,5,New Haven,American International,33,14,New Haven,2023-09-29,Friday,9
2023,5,Columbia,Princeton,7,10,Princeton,2023-09-29,Friday,9
2023,5,Franklin & Marshall,Dickinson (PA),17,19,Dickinson (PA),2023-09-29,Friday,9
2023,5,Muhlenberg,Ursinus,28,20,Muhlenberg,2023-09-29,Friday,9
2023,5,Louisville,NC State,13,10,Louisville,2023-09-29,Friday,9
2023,5,Louisiana Tech,UTEP,24,10,Louisiana Tech,2023-09-29,Friday,9
2023,5,Utah,Oregon State,7,21,Oregon State,2023-09-29,Friday,9
2023,5,Cincinnati,BYU,27,35,BYU,2023-09-29,Friday,9
2023,5,Springfield,Worcester Polytechnic Institute,42,10,Springfield,2023-09-30,Saturday,9
2023,5,Belhaven,North Carolina Wesleyan,35,14,Belhaven,2023-09-30,Saturday,9
2023,5,Texas A&M,Arkansas,34,22,Texas A&M,2023-09-30,Saturday,9
2023,5,Penn State,Northwestern,41,13,Penn State,2023-09-30,Saturday,9
2023,5,Morgan State,Yale,3,45,Yale,2023-09-30,Saturday,9
2023,5,Utah State,UConn,34,33,Utah State,2023-09-30,Saturday,9
2023,5,Howard,Robert Morris,35,10,Howard,2023-09-30,Saturday,9
2023,5,Florida,Kentucky,14,33,Kentucky,2023-09-30,Saturday,9
2023,5,Mars Hill,Limestone,23,27,Limestone,2023-09-30,Saturday,9
2023,5,Mass Maritime,Westfield State,10,17,Westfield State,2023-09-30,Saturday,9
2023,5,Juniata College,Wilkes,14,63,Wilkes,2023-09-30,Saturday,9
2023,5,Bridgewater State,Fitchburg State,38,14,Bridgewater State,2023-09-30,Saturday,9
2023,5,Shippensburg,Shepherd,23,30,Shepherd,2023-09-30,Saturday,9
2023,5,Merchant Marine Academy,Salve Regina,17,35,Salve Regina,2023-09-30,Saturday,9
2023,5,East Stroudsburg University,Kutztown University,27,34,Kutztown University,2023-09-30,Saturday,9
2023,5,Framingham State,Plymouth State,24,14,Framingham State,2023-09-30,Saturday,9
2023,5,Alfred State,Olivet College,19,40,Olivet College,2023-09-30,Saturday,9
2023,5,Mississippi College,Shorter,30,14,Mississippi College,2023-09-30,Saturday,9
2023,5,Pace,Assumption,22,36,Assumption,2023-09-30,Saturday,9
2023,5,Wheeling,UNC Pembroke,20,41,UNC Pembroke,2023-09-30,Saturday,9
2023,5,Lock Haven University,Millersville,38,31,Lock Haven University,2023-09-30,Saturday,9
2023,5,St. Anselm,Southern Connecticut State,3,6,Southern Connecticut State,2023-09-30,Saturday,9
2023,5,Clarion,PennWest California,7,37,PennWest California,2023-09-30,Saturday,9
2023,5,Clemson,Syracuse,31,14,Clemson,2023-09-30,Saturday,9
2023,5,San Diego,Davidson,33,55,Davidson,2023-09-30,Saturday,9
2023,5,Louisiana,Minnesota,24,35,Minnesota,2023-09-30,Saturday,9
2023,5,Buffalo,Akron,13,10,Buffalo,2023-09-30,Saturday,9
2023,5,Norwich,SUNY Maritime,21,24,SUNY Maritime,2023-09-30,Saturday,9
2023,5,UAB,Tulane,23,35,Tulane,2023-09-30,Saturday,9
2023,5,South Alabama,James Madison,23,31,James Madison,2023-09-30,Saturday,9
2023,5,Duquesne,Long Island University,31,28,Duquesne,2023-09-30,Saturday,9
